transaction_id,timestamp,atm_id,city,branch,transaction_type,status,amount_hnl,latency_sec,balance_before_hnl,balance_after_hnl
7612,2025-02-11 21:12:57,ATM-029,San Pedro Sula,Norte,Transferencia,Aprobada,0.0,6.2,90199.58,90199.58
8119,2025-02-11 21:31:46,ATM-015,La Ceiba,Aeropuerto,Retiro,Aprobada,2000.0,9.6,66637.83,64637.83
2185,2025-02-11 22:22:51,ATM-010,Comayagua,Norte,Retiro,Aprobada,300.0,6.9,29173.3,28873.3
6890,2025-02-11 22:37:41,ATM-018,San Pedro Sula,Aeropuerto,Retiro,Aprobada,500.0,11.2,79651.65,79151.65
5758,2025-02-11 23:07:32,ATM-020,San Pedro Sula,Centro,Retiro,Aprobada,1500.0,9.5,72082.03,70582.03
1787,2025-02-11 23:49:40,ATM-023,San Pedro Sula,Norte,Retiro,Aprobada,2000.0,8.1,68966.97,66966.97
786,2025-02-12 00:25:15,ATM-015,La Ceiba,Mall,Retiro,Aprobada,3000.0,8.9,78300.32,75300.32
2650,2025-02-12 00:57:39,ATM-024,Choloma,Norte,Retiro,Aprobada,1000.0,7.0,17110.01,16110.009999999998
1613,2025-02-12 01:12:19,ATM-029,Comayagua,Mall,Retiro,Aprobada,500.0,9.1,72800.87,72300.87
2004,2025-02-12 03:02:48,ATM-012,La Ceiba,Norte,Consulta,Aprobada,0.0,2.8,81548.26,81548.26
9564,2025-02-12 03:31:03,ATM-017,Tegucigalpa,Norte,Consulta,Aprobada,0.0,6.7,67579.62,67579.62
7929,2025-02-12 06:00:46,ATM-012,Choloma,Centro,Retiro,Aprobada,1500.0,3.6,64955.64,63455.64
11891,2025-02-12 06:35:28,ATM-030,Tegucigalpa,Norte,Retiro,Aprobada,800.0,10.8,53000.1,52200.1
6255,2025-02-12 06:49:23,ATM-023,San Pedro Sula,Sur,Retiro,Aprobada,2000.0,4.9,38967.4,36967.4
5688,2025-02-12 07:05:30,ATM-016,Tegucigalpa,Sur,Depósito,Aprobada,5000.0,9.1,79316.34,79316.34
10414,2025-02-12 07:05:40,ATM-026,Choloma,Centro,Retiro,Aprobada,2000.0,9.8,68237.37,66237.37
957,2025-02-12 07:07:38,ATM-012,San Pedro Sula,Aeropuerto,Retiro,Aprobada,1000.0,8.2,75382.78,74382.78
9834,2025-02-12 07:55:47,ATM-010,Comayagua,Norte,Retiro,Aprobada,1500.0,6.0,79447.79,77947.79
6568,2025-02-12 08:04:41,ATM-013,San Pedro Sula,Mall,Retiro,Aprobada,800.0,4.4,41684.15,40884.15
6633,2025-02-12 08:08:02,ATM-028,Tegucigalpa,Aeropuerto,Retiro,Aprobada,200.0,9.0,80042.07,79842.07
2649,2025-02-12 08:34:04,ATM-005,La Ceiba,Centro,Retiro,Aprobada,800.0,6.7,68617.69,67817.69
5556,2025-02-12 08:39:17,ATM-026,San Pedro Sula,Aeropuerto,Retiro,Aprobada,300.0,5.8,60224.35,59924.35
4098,2025-02-12 08:48:20,ATM-018,La Ceiba,Aeropuerto,Consulta,Aprobada,0.0,10.3,51627.35,51627.35
8766,2025-02-12 09:37:30,ATM-022,San Pedro Sula,Mall,Depósito,Aprobada,2000.0,7.3,46309.39,46309.39
10383,2025-02-12 10:23:03,ATM-007,San Pedro Sula,Norte,Retiro,Aprobada,2000.0,6.0,92940.21,90940.21
2550,2025-02-12 10:46:55,ATM-021,Comayagua,Sur,Retiro,Aprobada,500.0,6.6,74049.41,73549.41
7321,2025-02-12 10:59:43,ATM-007,Tegucigalpa,Sur,Consulta,Aprobada,0.0,6.8,60605.63,60605.63
773,2025-02-12 11:01:57,ATM-016,Tegucigalpa,Norte,Retiro,Aprobada,1500.0,8.7,98241.57,96741.57
10777,2025-02-12 11:36:05,ATM-009,Choloma,Centro,Retiro,Aprobada,1500.0,8.4,32986.11,31486.11
2850,2025-02-12 12:21:41,ATM-026,San Pedro Sula,Norte,Transferencia,Aprobada,0.0,7.5,56069.37,56069.37
11242,2025-02-12 13:16:57,ATM-006,Choloma,Sur,Retiro,Aprobada,300.0,12.4,44906.75,44606.75
1445,2025-02-12 13:25:07,ATM-022,Tegucigalpa,Sur,Consulta,Aprobada,0.0,7.4,54936.16,54936.16
5568,2025-02-12 14:06:43,ATM-018,Tegucigalpa,Sur,Retiro,Aprobada,300.0,10.5,85684.24,85384.24
10259,2025-02-12 14:10:51,ATM-017,Tegucigalpa,Mall,Consulta,Aprobada,0.0,9.4,71947.9,71947.9
536,2025-02-12 14:21:23,ATM-017,Tegucigalpa,Centro,Transferencia,Aprobada,0.0,7.1,33027.61,33027.61
1162,2025-02-12 14:34:47,ATM-011,Tegucigalpa,Aeropuerto,Retiro,Aprobada,500.0,7.3,42050.15,41550.15
5520,2025-02-12 14:59:28,ATM-026,Comayagua,Norte,Transferencia,Aprobada,0.0,4.9,79296.61,79296.61
8760,2025-02-12 15:16:01,ATM-019,Tegucigalpa,Norte,Transferencia,Aprobada,0.0,7.6,56539.39,56539.39
9030,2025-02-12 15:45:29,ATM-025,San Pedro Sula,Sur,Retiro,Aprobada,3000.0,9.3,68578.71,65578.71
8800,2025-02-12 16:07:32,ATM-016,Tegucigalpa,Aeropuerto,Depósito,Aprobada,500.0,5.1,48008.06,48008.06
9914,2025-02-12 16:57:43,ATM-029,San Pedro Sula,Norte,Depósito,Aprobada,1000.0,8.8,60238.88,60238.88
4052,2025-02-12 17:05:44,ATM-018,La Ceiba,Mall,Retiro,Aprobada,1500.0,11.7,70520.85,69020.85
6055,2025-02-12 17:18:17,ATM-007,San Pedro Sula,Centro,Consulta,Aprobada,0.0,8.5,58544.47,58544.47
2766,2025-02-12 17:36:06,ATM-006,La Ceiba,Sur,Consulta,Aprobada,0.0,12.8,64637.53,64637.53
11281,2025-02-12 17:56:06,ATM-002,San Pedro Sula,Centro,Retiro,Aprobada,500.0,9.0,90070.75,89570.75
6466,2025-02-12 18:01:23,ATM-004,La Ceiba,Mall,Depósito,Aprobada,2000.0,8.5,71098.03,71098.03
4683,2025-02-12 18:10:48,ATM-029,San Pedro Sula,Norte,Depósito,Aprobada,5000.0,7.3,68260.54,68260.54
7445,2025-02-12 18:29:17,ATM-004,Comayagua,Norte,Transferencia,Aprobada,0.0,10.1,46121.36,46121.36
6290,2025-02-12 18:29:59,ATM-013,Comayagua,Sur,Retiro,Aprobada,500.0,8.1,60698.33,60198.33
10892,2025-02-12 18:32:11,ATM-017,San Pedro Sula,Aeropuerto,Depósito,Aprobada,5000.0,4.1,46951.17,46951.17
8937,2025-02-12 19:24:21,ATM-026,Choloma,Aeropuerto,Retiro,Aprobada,200.0,5.0,75271.83,75071.83
1435,2025-02-12 19:26:26,ATM-006,Tegucigalpa,Norte,Retiro,Aprobada,300.0,5.2,63711.58,63411.58
6643,2025-02-12 19:40:32,ATM-007,Comayagua,Centro,Retiro,Aprobada,1000.0,8.4,58052.63,57052.63
1993,2025-02-12 19:51:24,ATM-017,Tegucigalpa,Sur,Retiro,Aprobada,3000.0,5.3,71205.34,68205.34
8966,2025-02-12 20:28:13,ATM-007,San Pedro Sula,Aeropuerto,Consulta,Aprobada,0.0,12.2,97947.05,97947.05
3695,2025-02-12 20:41:05,ATM-012,San Pedro Sula,Aeropuerto,Retiro,Aprobada,300.0,5.4,52133.19,51833.19
5140,2025-02-12 20:57:03,ATM-030,Tegucigalpa,Mall,Consulta,Aprobada,0.0,8.0,66991.9,66991.9
1218,2025-02-12 20:57:37,ATM-027,San Pedro Sula,Centro,Retiro,Aprobada,500.0,8.6,85661.53,85161.53
2888,2025-02-12 21:24:19,ATM-017,Comayagua,Aeropuerto,Retiro,Aprobada,800.0,11.2,101217.46,100417.46
9800,2025-02-12 22:56:11,ATM-030,La Ceiba,Norte,Retiro,Aprobada,3000.0,9.8,70952.49,67952.49
11642,2025-02-12 23:44:15,ATM-028,San Pedro Sula,Sur,Consulta,Aprobada,0.0,6.4,59397.43,59397.43
8852,2025-02-13 00:44:51,ATM-001,San Pedro Sula,Norte,Consulta,Aprobada,0.0,7.0,53705.99,53705.99
7345,2025-02-13 01:32:38,ATM-006,San Pedro Sula,Mall,Retiro,Aprobada,2000.0,7.0,79232.16,77232.16
5937,2025-02-13 02:36:42,ATM-014,San Pedro Sula,Centro,Retiro,Aprobada,300.0,4.7,84548.71,84248.71
83,2025-02-13 04:05:03,ATM-027,Tegucigalpa,Aeropuerto,Retiro,Aprobada,300.0,8.5,53434.47,53134.47
2690,2025-02-13 04:48:58,ATM-014,San Pedro Sula,Centro,Transferencia,Aprobada,0.0,8.7,97243.92,97243.92
7949,2025-02-13 06:08:23,ATM-026,Tegucigalpa,Mall,Retiro,Aprobada,3000.0,4.2,92097.35,89097.35
4092,2025-02-13 06:36:57,ATM-017,Tegucigalpa,Aeropuerto,Retiro,Aprobada,1000.0,6.2,60046.25,59046.25
1754,2025-02-13 07:14:38,ATM-027,San Pedro Sula,Norte,Transferencia,Aprobada,0.0,6.1,67917.9,67917.9
11630,2025-02-13 07:14:51,ATM-004,Choloma,Norte,Retiro,Aprobada,1500.0,6.6,82977.94,81477.94
1732,2025-02-13 07:21:45,ATM-012,La Ceiba,Mall,Consulta,Aprobada,0.0,6.9,55682.37,55682.37
7605,2025-02-13 07:31:53,ATM-014,Comayagua,Aeropuerto,Retiro,Aprobada,1000.0,7.4,62224.09,61224.09
6607,2025-02-13 08:20:46,ATM-014,Comayagua,Centro,Retiro,Aprobada,3000.0,7.2,68866.79,65866.79
6327,2025-02-13 08:25:19,ATM-018,San Pedro Sula,Aeropuerto,Retiro,Aprobada,300.0,13.0,58616.57,58316.57
8024,2025-02-13 08:31:16,ATM-008,Choloma,Sur,Retiro,Aprobada,1000.0,5.6,35980.93,34980.93
6695,2025-02-13 08:46:07,ATM-029,Tegucigalpa,Norte,Transferencia,Aprobada,0.0,6.5,94574.74,94574.74
11433,2025-02-13 08:49:59,ATM-022,Tegucigalpa,Norte,Retiro,Aprobada,200.0,6.3,48238.47,48038.47
11210,2025-02-13 08:57:35,ATM-022,Tegucigalpa,Centro,Depósito,Aprobada,2000.0,7.0,32201.84,32201.84
201,2025-02-13 09:08:12,ATM-001,Tegucigalpa,Mall,Retiro,Aprobada,500.0,10.1,40694.3,40194.3
6348,2025-02-13 09:16:15,ATM-015,La Ceiba,Mall,Consulta,Aprobada,0.0,5.3,71923.64,71923.64
10153,2025-02-13 09:18:07,ATM-007,San Pedro Sula,Mall,Depósito,Aprobada,5000.0,9.7,55239.23,55239.23
2946,2025-02-13 09:26:44,ATM-005,Tegucigalpa,Aeropuerto,Retiro,Aprobada,800.0,8.6,90128.93,89328.93
2722,2025-02-13 09:30:41,ATM-007,San Pedro Sula,Norte,Retiro,Aprobada,1500.0,8.3,74107.29,72607.29
3458,2025-02-13 09:39:40,ATM-008,Tegucigalpa,Aeropuerto,Transferencia,Aprobada,0.0,6.9,83034.48,83034.48
9761,2025-02-13 10:26:50,ATM-024,San Pedro Sula,Centro,Depósito,Aprobada,2000.0,7.3,48372.02,48372.02
6102,2025-02-13 10:57:23,ATM-017,La Ceiba,Sur,Depósito,Rechazada,5000.0,8.3,36222.06,36222.06
795,2025-02-13 12:06:36,ATM-015,Tegucigalpa,Norte,Retiro,Aprobada,1500.0,6.7,66702.65,65202.649999999994
5985,2025-02-13 12:19:04,ATM-028,San Pedro Sula,Sur,Retiro,Aprobada,1500.0,8.7,84505.28,83005.28
6025,2025-02-13 12:19:05,ATM-024,Tegucigalpa,Norte,Retiro,Aprobada,3000.0,4.2,61075.22,58075.22
4981,2025-02-13 13:10:32,ATM-014,San Pedro Sula,Aeropuerto,Retiro,Aprobada,1500.0,8.5,60348.34,58848.34
2996,2025-02-13 13:12:33,ATM-015,San Pedro Sula,Sur,Retiro,Aprobada,200.0,7.0,71249.45,71049.45
1033,2025-02-13 14:30:07,ATM-011,San Pedro Sula,Norte,Retiro,Aprobada,1500.0,8.4,80076.25,78576.25
241,2025-02-13 14:40:43,ATM-023,Tegucigalpa,Sur,Retiro,Aprobada,1000.0,7.3,59694.7,58694.7
5683,2025-02-13 15:35:54,ATM-021,Choloma,Aeropuerto,Retiro,Aprobada,1000.0,7.8,78201.61,77201.61
6298,2025-02-13 15:37:32,ATM-006,Comayagua,Centro,Depósito,Aprobada,5000.0,11.3,106174.02,106174.02
9976,2025-02-13 15:51:23,ATM-007,Comayagua,Norte,Retiro,Aprobada,3000.0,5.5,38197.02,35197.02
10698,2025-02-13 16:09:56,ATM-026,Tegucigalpa,Sur,Transferencia,Aprobada,0.0,8.6,53202.91,53202.91
277,2025-02-13 16:10:49,ATM-001,Tegucigalpa,Mall,Retiro,Aprobada,800.0,9.0,77240.95,76440.95
10393,2025-02-13 16:11:27,ATM-003,Choloma,Sur,Depósito,Aprobada,2000.0,4.5,115385.73,115385.73
7624,2025-02-13 16:37:02,ATM-017,Tegucigalpa,Aeropuerto,Transferencia,Aprobada,0.0,8.3,59469.52,59469.52
11859,2025-02-13 16:42:13,ATM-004,Comayagua,Sur,Transferencia,Aprobada,0.0,6.8,65473.13,65473.13
2328,2025-02-13 16:45:27,ATM-014,San Pedro Sula,Mall,Depósito,Aprobada,500.0,7.4,107064.18,107064.18
6240,2025-02-13 16:46:54,ATM-008,San Pedro Sula,Centro,Consulta,Aprobada,0.0,9.2,33306.26,33306.26
9277,2025-02-13 16:51:12,ATM-017,Choloma,Norte,Consulta,Aprobada,0.0,5.0,52327.31,52327.31
7984,2025-02-13 17:20:53,ATM-012,San Pedro Sula,Aeropuerto,Transferencia,Aprobada,0.0,9.5,59993.22,59993.22
1086,2025-02-13 17:45:01,ATM-021,Tegucigalpa,Centro,Transferencia,Aprobada,0.0,8.1,67079.29,67079.29
418,2025-02-13 17:52:54,ATM-014,La Ceiba,Centro,Retiro,Aprobada,800.0,7.3,90679.4,89879.4
255,2025-02-13 17:56:37,ATM-012,Tegucigalpa,Mall,Retiro,Aprobada,1500.0,5.9,70948.64,69448.64
5012,2025-02-13 18:31:52,ATM-004,La Ceiba,Sur,Retiro,Aprobada,800.0,4.3,76951.29,76151.29
5815,2025-02-13 18:32:18,ATM-023,Tegucigalpa,Centro,Retiro,Aprobada,2000.0,9.4,60421.76,58421.76
11943,2025-02-13 18:33:25,ATM-028,La Ceiba,Mall,Retiro,Aprobada,500.0,9.8,68801.53,68301.53
5675,2025-02-13 18:41:39,ATM-010,Tegucigalpa,Sur,Consulta,Aprobada,0.0,4.3,42567.74,42567.74
10446,2025-02-13 18:42:27,ATM-009,San Pedro Sula,Centro,Retiro,Aprobada,800.0,9.5,42218.17,41418.17
1963,2025-02-13 18:46:51,ATM-025,Choloma,Norte,Retiro,Aprobada,1000.0,11.1,85647.62,84647.62
6408,2025-02-13 18:48:27,ATM-006,Tegucigalpa,Mall,Retiro,Aprobada,1500.0,7.1,37843.32,36343.32
7326,2025-02-13 19:31:27,ATM-030,La Ceiba,Centro,Retiro,Aprobada,1500.0,5.8,68207.38,66707.38
4949,2025-02-13 19:32:03,ATM-025,La Ceiba,Centro,Retiro,Aprobada,300.0,5.4,30746.59,30446.59
306,2025-02-13 19:56:26,ATM-028,Comayagua,Mall,Retiro,Aprobada,800.0,10.9,42889.89,42089.89
9446,2025-02-13 19:58:19,ATM-016,Comayagua,Aeropuerto,Retiro,Aprobada,300.0,4.3,58624.57,58324.57
827,2025-02-13 20:00:56,ATM-018,La Ceiba,Centro,Depósito,Rechazada,2000.0,12.2,79343.67,79343.67
6901,2025-02-13 20:06:56,ATM-017,Tegucigalpa,Aeropuerto,Retiro,Aprobada,300.0,6.7,42569.11,42269.11
6958,2025-02-13 20:11:39,ATM-007,Tegucigalpa,Aeropuerto,Retiro,Aprobada,300.0,8.8,50422.12,50122.12
10117,2025-02-13 21:20:59,ATM-030,San Pedro Sula,Centro,Depósito,Aprobada,2000.0,10.6,57606.9,57606.9
2218,2025-02-13 21:22:39,ATM-010,La Ceiba,Sur,Depósito,Aprobada,500.0,7.1,80060.96,80060.96
33,2025-02-13 21:31:58,ATM-006,San Pedro Sula,Sur,Retiro,Aprobada,1000.0,7.8,33080.21,32080.21
3711,2025-02-13 23:08:31,ATM-006,La Ceiba,Centro,Retiro,Aprobada,2000.0,6.8,72670.31,70670.31
4337,2025-02-14 00:35:10,ATM-017,San Pedro Sula,Aeropuerto,Consulta,Aprobada,0.0,6.1,49735.69,49735.69
8191,2025-02-14 02:51:49,ATM-009,Tegucigalpa,Centro,Retiro,Aprobada,1000.0,5.4,83671.28,82671.28
9125,2025-02-14 04:38:00,ATM-014,San Pedro Sula,Aeropuerto,Retiro,Aprobada,2000.0,9.8,73136.46,71136.46
2289,2025-02-14 05:16:46,ATM-018,Comayagua,Sur,Retiro,Aprobada,300.0,8.7,98304.47,98004.47
5868,2025-02-14 05:56:23,ATM-011,Comayagua,Sur,Transferencia,Aprobada,0.0,9.7,66081.47,66081.47
3156,2025-02-14 06:14:47,ATM-013,Choloma,Mall,Consulta,Aprobada,0.0,6.3,69978.21,69978.21
5324,2025-02-14 06:47:02,ATM-003,San Pedro Sula,Aeropuerto,Retiro,Aprobada,300.0,4.2,92977.5,92677.5
9880,2025-02-14 07:07:14,ATM-002,Tegucigalpa,Norte,Retiro,Aprobada,500.0,10.2,56156.82,55656.82
4231,2025-02-14 07:17:14,ATM-014,San Pedro Sula,Centro,Retiro,Aprobada,800.0,10.6,91424.69,90624.69
11432,2025-02-14 07:21:28,ATM-029,Tegucigalpa,Aeropuerto,Depósito,Aprobada,1000.0,11.2,80567.99,80567.99
9411,2025-02-14 07:44:00,ATM-024,San Pedro Sula,Norte,Retiro,Aprobada,3000.0,10.0,57539.33,54539.33
11840,2025-02-14 08:27:16,ATM-016,La Ceiba,Aeropuerto,Transferencia,Aprobada,0.0,7.6,74748.9,74748.9
310,2025-02-14 08:47:45,ATM-014,San Pedro Sula,Norte,Transferencia,Aprobada,0.0,6.1,70688.76,70688.76
2945,2025-02-14 08:57:18,ATM-022,Tegucigalpa,Sur,Retiro,Aprobada,200.0,5.6,77649.88,77449.88
5000,2025-02-14 09:03:25,ATM-024,San Pedro Sula,Aeropuerto,Retiro,Aprobada,1000.0,9.3,84046.7,83046.7
2894,2025-02-14 09:58:32,ATM-011,San Pedro Sula,Mall,Depósito,Aprobada,500.0,12.1,45429.92,45429.92
5412,2025-02-14 10:11:27,ATM-027,La Ceiba,Mall,Retiro,Aprobada,1000.0,6.6,65926.83,64926.83
7492,2025-02-14 10:30:02,ATM-027,Choloma,Aeropuerto,Retiro,Aprobada,800.0,3.6,87204.6,86404.6
14,2025-02-14 11:01:01,ATM-014,Comayagua,Sur,Retiro,Aprobada,300.0,6.2,70462.28,70162.28
1474,2025-02-14 11:08:34,ATM-021,San Pedro Sula,Aeropuerto,Retiro,Aprobada,1500.0,9.0,68521.74,67021.74
1840,2025-02-14 11:13:33,ATM-010,Tegucigalpa,Sur,Retiro,Rechazada,800.0,9.5,59616.85,58816.85
11786,2025-02-14 11:55:16,ATM-029,Tegucigalpa,Sur,Retiro,Aprobada,800.0,3.2,78253.87,77453.87
8189,2025-02-14 12:12:00,ATM-004,Tegucigalpa,Norte,Transferencia,Aprobada,0.0,8.7,72247.45,72247.45
1332,2025-02-14 12:14:10,ATM-029,Tegucigalpa,Centro,Retiro,Aprobada,800.0,6.1,50859.09,50059.09
275,2025-02-14 12:17:15,ATM-016,Tegucigalpa,Centro,Depósito,Aprobada,5000.0,5.1,82628.48,82628.48
4168,2025-02-14 12:37:24,ATM-017,San Pedro Sula,Aeropuerto,Retiro,Aprobada,1000.0,7.6,46753.7,45753.7
6786,2025-02-14 13:16:57,ATM-003,Choloma,Sur,Retiro,Aprobada,500.0,6.3,53677.26,53177.26
11626,2025-02-14 13:22:17,ATM-012,Tegucigalpa,Sur,Retiro,Aprobada,1000.0,10.6,65860.17,64860.17
3937,2025-02-14 13:53:40,ATM-027,Tegucigalpa,Norte,Retiro,Aprobada,300.0,8.4,47398.93,47098.93
7581,2025-02-14 14:38:24,ATM-020,San Pedro Sula,Mall,Retiro,Aprobada,200.0,8.0,62116.21,61916.21
10797,2025-02-14 14:57:16,ATM-018,San Pedro Sula,Mall,Retiro,Aprobada,800.0,9.5,60867.86,60067.86
8198,2025-02-14 15:06:11,ATM-014,Choloma,Sur,Retiro,Aprobada,300.0,6.7,53761.06,53461.06
815,2025-02-14 15:18:34,ATM-026,Comayagua,Norte,Retiro,Aprobada,800.0,5.4,68426.55,67626.55
2664,2025-02-14 15:30:29,ATM-009,Comayagua,Aeropuerto,Retiro,Aprobada,2000.0,9.0,70242.85,68242.85
4306,2025-02-14 15:34:54,ATM-020,Comayagua,Sur,Depósito,Aprobada,2000.0,8.9,67305.47,67305.47
8671,2025-02-14 15:48:38,ATM-004,San Pedro Sula,Norte,Depósito,Aprobada,2000.0,5.7,83512.86,83512.86
4805,2025-02-14 15:58:00,ATM-014,Tegucigalpa,Centro,Depósito,Aprobada,5000.0,8.3,81360.05,81360.05
4518,2025-02-14 16:15:15,ATM-008,Comayagua,Mall,Retiro,Aprobada,1000.0,6.3,60137.33,59137.33
2443,2025-02-14 16:30:00,ATM-012,Choloma,Norte,Retiro,Aprobada,1500.0,5.2,109434.26,107934.26
5398,2025-02-14 16:34:38,ATM-028,San Pedro Sula,Mall,Retiro,Aprobada,2000.0,8.3,71486.71,69486.71
7699,2025-02-14 16:55:19,ATM-025,La Ceiba,Mall,Retiro,Aprobada,800.0,8.9,78112.34,77312.34
5048,2025-02-14 17:04:39,ATM-018,Comayagua,Norte,Retiro,Aprobada,1500.0,8.8,35353.87,33853.87
10890,2025-02-14 17:09:38,ATM-005,Choloma,Aeropuerto,Retiro,Aprobada,300.0,4.3,64233.2,63933.2
8018,2025-02-14 17:11:07,ATM-030,Tegucigalpa,Sur,Retiro,Aprobada,3000.0,6.3,52878.56,49878.56
11497,2025-02-14 17:18:51,ATM-016,Tegucigalpa,Norte,Retiro,Aprobada,800.0,4.4,94796.45,93996.45
1556,2025-02-14 17:54:39,ATM-005,Tegucigalpa,Sur,Retiro,Aprobada,300.0,7.4,76475.17,76175.17
10111,2025-02-14 18:01:18,ATM-022,Tegucigalpa,Centro,Retiro,Aprobada,1500.0,10.1,61284.46,59784.46
8607,2025-02-14 18:16:46,ATM-030,Choloma,Centro,Retiro,Aprobada,2000.0,8.2,76213.0,74213.0
8089,2025-02-14 18:20:50,ATM-021,La Ceiba,Norte,Depósito,Aprobada,5000.0,5.9,77281.8,77281.8
7092,2025-02-14 18:45:49,ATM-015,Comayagua,Centro,Depósito,Aprobada,500.0,8.1,59871.67,59871.67
11377,2025-02-14 18:55:47,ATM-025,Tegucigalpa,Norte,Retiro,Aprobada,500.0,12.4,84093.23,83593.23
8419,2025-02-14 18:56:26,ATM-020,Tegucigalpa,Norte,Consulta,Aprobada,0.0,8.1,75582.65,75582.65
851,2025-02-14 18:59:42,ATM-026,La Ceiba,Norte,Retiro,Aprobada,500.0,6.2,85796.28,85296.28
10726,2025-02-14 19:25:06,ATM-007,San Pedro Sula,Sur,Retiro,Aprobada,1000.0,7.6,87108.53,86108.53
10572,2025-02-14 19:42:07,ATM-010,Tegucigalpa,Norte,Retiro,Aprobada,500.0,5.0,82547.84,82047.84
9652,2025-02-14 19:45:11,ATM-024,Tegucigalpa,Centro,Consulta,Aprobada,0.0,4.0,53178.72,53178.72
718,2025-02-14 19:51:33,ATM-008,San Pedro Sula,Norte,Retiro,Aprobada,500.0,6.1,35189.56,34689.56
6512,2025-02-14 20:20:42,ATM-025,Tegucigalpa,Centro,Retiro,Aprobada,500.0,8.8,48570.08,48070.08
812,2025-02-14 20:26:33,ATM-025,Tegucigalpa,Centro,Retiro,Aprobada,200.0,12.1,69616.25,69416.25
8445,2025-02-14 20:35:50,ATM-016,Tegucigalpa,Centro,Transferencia,Aprobada,0.0,10.4,73030.44,73030.44
6021,2025-02-14 21:22:25,ATM-011,Comayagua,Aeropuerto,Retiro,Rechazada,1500.0,10.3,70032.18,68532.18
10201,2025-02-14 21:31:03,ATM-026,San Pedro Sula,Norte,Retiro,Aprobada,3000.0,7.1,46373.25,43373.25
3186,2025-02-14 21:38:49,ATM-029,Tegucigalpa,Sur,Retiro,Aprobada,3000.0,9.5,71740.28,68740.28
9905,2025-02-14 22:26:55,ATM-010,Tegucigalpa,Sur,Retiro,Aprobada,1500.0,5.9,46304.33,44804.33
1606,2025-02-14 22:29:03,ATM-030,San Pedro Sula,Norte,Retiro,Aprobada,500.0,5.7,61247.33,60747.33
11306,2025-02-14 22:51:39,ATM-011,San Pedro Sula,Norte,Retiro,Aprobada,300.0,5.0,72329.91,72029.91
1593,2025-02-14 23:13:20,ATM-027,La Ceiba,Mall,Depósito,Aprobada,500.0,10.7,83756.14,83756.14
9869,2025-02-15 00:13:53,ATM-012,Comayagua,Centro,Retiro,Aprobada,2000.0,8.0,68320.53,66320.53
2239,2025-02-15 01:02:36,ATM-014,San Pedro Sula,Sur,Retiro,Aprobada,200.0,8.8,72019.21,71819.21
9756,2025-02-15 03:32:07,ATM-016,Comayagua,Aeropuerto,Consulta,Rechazada,0.0,8.3,47168.0,47168.0
5904,2025-02-15 05:05:42,ATM-014,Tegucigalpa,Mall,Retiro,Aprobada,1500.0,2.0,49756.02,48256.02
10481,2025-02-15 05:47:56,ATM-028,Tegucigalpa,Sur,Retiro,Aprobada,200.0,4.9,70486.59,70286.59
648,2025-02-15 06:16:43,ATM-029,Tegucigalpa,Sur,Consulta,Aprobada,0.0,4.7,69412.22,69412.22
6070,2025-02-15 06:30:19,ATM-014,La Ceiba,Mall,Retiro,Aprobada,1500.0,9.7,73621.48,72121.48
11188,2025-02-15 07:04:24,ATM-004,San Pedro Sula,Norte,Consulta,Aprobada,0.0,7.3,96625.73,96625.73
7538,2025-02-15 07:07:16,ATM-016,Tegucigalpa,Aeropuerto,Retiro,Aprobada,500.0,7.2,66357.51,65857.51
1724,2025-02-15 07:22:31,ATM-020,San Pedro Sula,Norte,Retiro,Aprobada,200.0,5.9,33955.22,33755.22
10909,2025-02-15 07:34:05,ATM-021,La Ceiba,Norte,Retiro,Aprobada,800.0,10.3,64535.19,63735.19
2999,2025-02-15 07:42:28,ATM-030,Tegucigalpa,Mall,Depósito,Aprobada,1000.0,7.5,107915.56,107915.56
10592,2025-02-15 08:05:42,ATM-017,San Pedro Sula,Sur,Retiro,Aprobada,1000.0,2.8,63049.4,62049.4
10519,2025-02-15 08:06:09,ATM-022,San Pedro Sula,Norte,Retiro,Aprobada,1500.0,6.9,106879.09,105379.09
4184,2025-02-15 08:08:04,ATM-002,San Pedro Sula,Centro,Depósito,Aprobada,1000.0,10.6,62474.04,62474.04
9466,2025-02-15 08:09:54,ATM-030,Comayagua,Norte,Retiro,Aprobada,2000.0,9.2,40094.62,38094.62
4548,2025-02-15 08:17:07,ATM-019,Tegucigalpa,Aeropuerto,Retiro,Aprobada,1500.0,7.5,83104.23,81604.23
8707,2025-02-15 09:18:37,ATM-028,Tegucigalpa,Centro,Transferencia,Aprobada,0.0,5.6,58773.91,58773.91
1577,2025-02-15 09:31:25,ATM-012,San Pedro Sula,Norte,Retiro,Aprobada,800.0,9.6,70924.37,70124.37
2124,2025-02-15 09:47:11,ATM-004,Comayagua,Mall,Retiro,Aprobada,500.0,6.8,37175.35,36675.35
8194,2025-02-15 10:14:10,ATM-022,Choloma,Mall,Consulta,Aprobada,0.0,6.8,63721.69,63721.69
4915,2025-02-15 10:18:08,ATM-011,Tegucigalpa,Norte,Retiro,Aprobada,1000.0,7.3,46875.16,45875.16
6829,2025-02-15 10:47:22,ATM-026,Tegucigalpa,Sur,Retiro,Aprobada,1000.0,7.2,42724.46,41724.46
2310,2025-02-15 10:49:18,ATM-002,Comayagua,Sur,Retiro,Aprobada,300.0,7.8,76291.6,75991.6
